OrderID,OrderDate,CustomerID,City,Region,Category,MarbleType,Finish,Thickness_mm,Quantity_sqft,UnitPrice_PKR,Discount_pct,TotalAmount_PKR,PaymentMethod,SalesRep,Warehouse,OrderStatus,DeliveryDays
ORD101822,2024-05-02,CUST2043,Multan,Punjab,Granite,Rangeela Marble,Flamed,22,59.3,251.01,0.0,14884.89,Credit (30 days),Saad Iqbal,Depot - Multan,Pending,10.0
ORD103417,2024-03-02,CUST1431,Mianwali,Punjab,Marble,Buff Marble,Flamed,30,327.8,209.04,15.0,58244.82,Cash,Ahmed Raza,Main Yard - Chiniot,Cancelled,13.0
ORD103552,2024-09-13,CUST3333,Mianwali,Punjab,Tile,Multi Red,Bush Hammered,16,172.7,107.11,0.0,18497.9,Bank Transfer,Saad Iqbal,Depot - Multan,In Transit,4.0
ORD104064,2025-05-10,CUST2673,Multan,Punjab,Marble,Buff Marble,Polished,22,54.9,227.92,0.0,12512.81,Cash,Zain Abbas,Depot - Lahore,In Transit,4.0
ORD102830,2025-07-02,CUST2531,Lahore,Punjab,Tile,Indus Green,Honed,30,195.3,118.92,0.0,23225.08,Cash,Fahad Malik,Depot - Multan,Delivered,6.0
ORD101505,2024-12-30,CUST1339,Multan,Punjab,Granite,Botticino Beige,Polished,30,85.8,296.26,5.0,24148.15,Cheque,Bilal Khan,Depot - Multan,Cancelled,9.0
ORD103897,2024-03-13,CUST3056,Faisalabad,Punjab,Tile,Indus Green,Polished,18,474.7,64.88,0.0,30798.54,Cash,Tariq Mehmood,Depot - Multan,Cancelled,7.0
ORD100419,2024-07-31,CUST2068,Mianwali,Punjab,Granite,Chaghi Golden,Polished,16,32.3,236.85,0.0,7650.25,Cheque,Fahad Malik,Main Yard - Chiniot,Delivered,6.0
ORD100349,2025-12-05,CUST1075,Faisalabad,Punjab,Marble,Black Galaxy,Polished,18,20.0,151.6,5.0,2880.4,Cheque,Ahmed Raza,Depot - Karachi,Delivered,6.0
ORD100494,2024-03-23,CUST2084,Quetta,Balochistan,Granite,Black Galaxy,Honed,16,330.9,300.42,0.0,99408.98,Bank Transfer,Tariq Mehmood,Depot - Lahore,In Transit,7.0
ORD103151,2024-12-22,CUST2907,Sialkot,Punjab,Granite,Botticino Beige,Honed,16,67.6,222.08,10.0,13511.35,Credit (30 days),Tariq Mehmood,Depot - Multan,Delivered,6.0
ORD101828,2024-02-21,CUST2067,Faisalabad,Punjab,Marble,Ziarat White,Polished,20,22.8,200.4,0.0,4569.12,Cheque,Zain Abbas,Main Yard - Chiniot,Delivered,7.0
ORD103337,2025-03-03,CUST2817,Peshawar,KPK,Granite,Indus Green,Polished,20,209.7,330.07,0.0,69215.68,Cash,Fahad Malik,Depot - Lahore,Pending,9.0
ORD101492,2025-08-07,CUST1287,Quetta,Balochistan,Marble,Black Galaxy,Polished,22,95.9,173.7,0.0,16657.83,Cash,Zain Abbas,Depot - Karachi,In Transit,3.0
ORD102177,2024-10-20,CUST2327,Islamabad,Federal,Onyx,Teri White,Leather,18,104.0,417.68,0.0,43438.72,Cash,Tariq Mehmood,Depot - Lahore,Pending,4.0
ORD102992,2024-08-29,CUST1960,Faisalabad,Punjab,Onyx,Chaghi Golden,Flamed,18,108.6,501.36,15.0,46280.54,Cash,Hamza Sheikh,Depot - Karachi,Delivered,4.0
ORD104375,2025-05-07,CUST2942,Multan,Punjab,Onyx,Botticino Beige,Polished,22,129.0,393.11,5.0,48175.63,Credit (30 days),Usman Tariq,Depot - Karachi,Delivered,6.0
ORD103970,2025-01-05,CUST3018,Faisalabad,Punjab,Marble,Sunny Grey,Polished,30,42.1,196.06,0.0,8254.13,Cash,Fahad Malik,Depot - Lahore,Cancelled,7.0
ORD100259,2025-02-28,CUST1918,Gujranwala,Punjab,Marble,Chiniot Black,Honed,22,41.6,171.46,0.0,7132.74,Credit (30 days),Ahmed Raza,Depot - Multan,Delivered,4.0
ORD100678,2025-10-29,CUST2153,Multan,Punjab,Marble,Buff Marble,Polished,30,323.2,137.58,0.0,44465.86,Credit (30 days),Tariq Mehmood,Depot - Multan,Delivered,8.0
ORD103603,2024-10-12,CUST2247,Faisalabad,Punjab,Onyx,Multi Red,Honed,16,141.3,436.45,0.0,61670.38,Cheque,Usman Tariq,Main Yard - Chiniot,Cancelled,12.0
ORD101150,2025-01-07,CUST1978,Islamabad,Federal,Onyx,Black Galaxy,Polished,18,77.9,469.13,0.0,36545.23,Cheque,Usman Tariq,Main Yard - Chiniot,Pending,8.0
ORD103173,2024-04-18,CUST1219,Karachi,Sindh,Onyx,Sunny Grey,Polished,16,122.8,396.59,5.0,46266.19,Bank Transfer,Hamza Sheikh,Depot - Multan,In Transit,3.0
ORD100856,2024-06-11,CUST2996,Lahore,Punjab,Marble,Multi Red,Bush Hammered,20,70.3,229.3,0.0,16119.79,Cash,Zain Abbas,Main Yard - Chiniot,Cancelled,5.0
ORD101637,2025-01-23,CUST3171,Rawalpindi,Punjab,Marble,Chiniot Black,Polished,18,138.8,148.13,0.0,20560.44,Cash,Hamza Sheikh,Depot - Karachi,Delivered,4.0
ORD102036,2025-02-14,CUST1724,Multan,Punjab,Granite,Emperador Brown,Flamed,20,78.2,269.5,0.0,21074.9,Credit (30 days),Saad Iqbal,Main Yard - Chiniot,Delivered,8.0
ORD104450,2024-04-21,CUST1122,Multan,Punjab,Marble,Teri White,Bush Hammered,16,133.4,140.84,0.0,18788.06,Cash,Tariq Mehmood,Main Yard - Chiniot,In Transit,9.0
ORD101644,2025-07-27,CUST1278,Karachi,Sindh,Tile,Emperador Brown,Polished,18,168.5,91.04,0.0,15340.24,Cheque,Ahmed Raza,Depot - Multan,Delivered,12.0
ORD100861,2024-12-05,CUST3345,Faisalabad,Punjab,Marble,Black Galaxy,Polished,20,79.8,192.53,0.0,15363.89,Bank Transfer,Bilal Khan,Depot - Lahore,Pending,9.0
ORD100367,2025-11-01,CUST1146,Peshawar,KPK,Marble,Botticino Beige,Polished,16,139.8,130.17,0.0,18197.77,Credit (30 days),Saad Iqbal,Depot - Multan,Cancelled,3.0
ORD100181,2024-08-19,CUST3186,Chiniot,Punjab,Marble,Sunny Grey,Flamed,16,73.9,280.29,5.0,19677.76,Bank Transfer,Tariq Mehmood,Depot - Lahore,In Transit,5.0
ORD101969,2024-06-10,CUST1084,Mianwali,Punjab,Tile,Black Galaxy,Polished,16,130.2,94.47,5.0,11684.99,Bank Transfer,Tariq Mehmood,Depot - Multan,Delivered,9.0
ORD103406,2024-05-17,CUST2003,Sialkot,Punjab,Marble,Botticino Beige,Honed,30,260.1,190.89,0.0,49650.49,Bank Transfer,Saad Iqbal,Depot - Lahore,In Transit,6.0
ORD104052,2025-12-15,CUST2060,Rawalpindi,Punjab,Granite,Chaghi Golden,Bush Hammered,20,144.6,248.53,0.0,35937.44,Bank Transfer,Saad Iqbal,Depot - Multan,In Transit,8.0
ORD101939,2024-10-02,CUST3434,Lahore,Punjab,Marble,Sunny Grey,Polished,20,370.6,181.35,10.0,60487.48,Cheque,Usman Tariq,Main Yard - Chiniot,Pending,9.0
ORD103742,2025-03-20,CUST1950,Mianwali,Punjab,Granite,Chiniot Black,Polished,18,482.0,241.54,15.0,98958.94,Cash,Ahmed Raza,Depot - Karachi,Delivered,6.0
ORD104701,2025-11-28,CUST1889,Sialkot,Punjab,Marble,Chaghi Golden,Polished,20,225.5,178.8,10.0,36287.46,Bank Transfer,Ahmed Raza,Depot - Lahore,In Transit,4.0
ORD101905,2024-05-05,CUST1797,Gujranwala,Punjab,Tile,Indus Green,Leather,22,127.3,93.45,0.0,11896.18,Credit (30 days),Saad Iqbal,Depot - Multan,Delivered,8.0
ORD104970,2024-08-25,CUST3156,Karachi,Sindh,Granite,Sunny Grey,Polished,20,78.4,297.09,0.0,23291.86,Cash,Bilal Khan,Depot - Multan,Delivered,9.0
ORD101416,2025-07-30,CUST1940,Karachi,Sindh,Granite,Emperador Brown,Polished,16,28.5,263.87,0.0,7520.3,Bank Transfer,Fahad Malik,Depot - Multan,Cancelled,8.0
ORD100586,2025-10-18,CUST2204,Sialkot,Punjab,Marble,Chiniot Black,Polished,30,75.0,168.13,0.0,12609.75,Cash,Usman Tariq,Depot - Multan,Cancelled,3.0
ORD102315,2024-11-28,CUST3394,Multan,Punjab,Onyx,Multi Red,Polished,18,82.7,409.9,15.0,28813.92,Cash,Tariq Mehmood,Depot - Karachi,Cancelled,5.0
ORD103283,2025-02-05,CUST1975,Rawalpindi,Punjab,Marble,Sunny Grey,Flamed,20,26.7,140.14,0.0,3741.74,Credit (30 days),Hamza Sheikh,Depot - Karachi,Delivered,6.0
ORD102658,2025-10-08,CUST1710,Multan,Punjab,Marble,Chaghi Golden,Flamed,18,128.1,131.05,0.0,16787.5,Cash,Bilal Khan,Depot - Karachi,Delivered,5.0
ORD104080,2025-10-04,CUST3385,Mianwali,Punjab,Granite,Buff Marble,Polished,22,244.2,222.28,0.0,54280.78,Credit (30 days),Ahmed Raza,Depot - Multan,Delivered,8.0
ORD102148,2025-11-14,CUST3069,Rawalpindi,Punjab,Marble,Buff Marble,Honed,16,76.3,148.01,15.0,9599.19,Bank Transfer,Hamza Sheikh,Depot - Karachi,Cancelled,9.0
ORD104320,2025-12-08,CUST2094,Sialkot,Punjab,Marble,Botticino Beige,Polished,16,80.4,182.74,0.0,14692.3,Cash,Usman Tariq,Depot - Karachi,Delivered,3.0
ORD100664,2025-10-21,CUST1597,Rawalpindi,Punjab,Granite,Indus Green,Leather,20,396.8,250.89,0.0,94575.49,Cash,Zain Abbas,Depot - Lahore,Delivered,7.0
ORD104380,2024-07-14,CUST2198,Chiniot,Punjab,Marble,Chiniot Black,Bush Hammered,30,84.8,253.93,0.0,21533.26,Cash,Fahad Malik,Depot - Karachi,Delivered,9.0
ORD100612,2024-11-19,CUST1913,Karachi,Sindh,Onyx,Black Galaxy,Polished,22,279.1,390.45,0.0,108974.6,Bank Transfer,Tariq Mehmood,Main Yard - Chiniot,In Transit,10.0
ORD100571,2024-08-16,CUST1855,Quetta,Balochistan,Marble,Chaghi Golden,Honed,30,145.5,172.06,0.0,25034.73,Credit (30 days),Bilal Khan,Depot - Multan,Cancelled,5.0
ORD102825,2025-01-07,CUST2440,Lahore,Punjab,Onyx,Botticino Beige,Polished,16,34.5,427.32,5.0,14005.41,Bank Transfer,Bilal Khan,Depot - Multan,Pending,4.0
ORD104369,2024-07-26,CUST1859,Quetta,Balochistan,Marble,Sunny Grey,Honed,18,73.7,182.0,15.0,11401.39,Bank Transfer,Zain Abbas,Depot - Karachi,In Transit,7.0
ORD100417,2025-04-17,CUST2905,Multan,Punjab,Granite,Indus Green,Polished,30,125.4,269.71,10.0,30439.47,Cheque,Zain Abbas,Depot - Karachi,In Transit,6.0
ORD101687,2024-07-07,CUST1556,Chiniot,Punjab,Onyx,Black Galaxy,Polished,16,114.5,378.58,0.0,43347.41,Bank Transfer,Saad Iqbal,Depot - Multan,Delivered,5.0
ORD101293,2024-10-07,CUST3465,Mianwali,Punjab,Onyx,Rangeela Marble,Polished,22,96.2,396.24,5.0,36212.37,Credit (30 days),Usman Tariq,Depot - Karachi,In Transit,5.0
ORD104766,2024-03-27,CUST2750,Faisalabad,Punjab,Marble,Multi Red,Polished,20,65.4,159.09,0.0,10404.49,Cash,Tariq Mehmood,Main Yard - Chiniot,Delivered,4.0
ORD103126,2025-12-20,CUST3092,Karachi,Sindh,Onyx,Sunny Grey,Polished,20,71.6,441.02,15.0,26840.48,Bank Transfer,Bilal Khan,Main Yard - Chiniot,In Transit,5.0
ORD101988,2024-03-10,CUST1805,Karachi,Sindh,Marble,Chiniot Black,Polished,18,98.2,187.28,0.0,18390.9,Cash,Tariq Mehmood,Depot - Multan,Delivered,2.0
ORD101004,2024-08-20,CUST3358,Sialkot,Punjab,Granite,Chiniot Black,Leather,22,59.9,247.41,0.0,14819.86,Cash,Hamza Sheikh,Depot - Multan,Delivered,10.0
ORD102565,2025-03-26,CUST3256,Sialkot,Punjab,Tile,Botticino Beige,Polished,16,138.8,118.64,0.0,16467.23,Cash,Tariq Mehmood,Depot - Multan,Delivered,9.0
ORD102431,2024-04-08,CUST1322,Peshawar,KPK,Marble,Chiniot Black,Polished,18,48.9,189.11,0.0,9247.48,Cash,Usman Tariq,Depot - Lahore,In Transit,6.0
ORD101635,2025-03-30,CUST1499,Lahore,Punjab,Marble,Teri White,Flamed,30,74.6,202.2,10.0,13575.71,Bank Transfer,Bilal Khan,Depot - Lahore,Delivered,12.0
ORD100262,2024-04-26,CUST2168,Quetta,Balochistan,Marble,Chiniot Black,Flamed,18,20.0,188.61,0.0,3772.2,Bank Transfer,Bilal Khan,Depot - Lahore,Delivered,6.0
ORD101643,2025-09-07,CUST3195,Karachi,Sindh,Marble,Indus Green,Leather,18,175.0,222.04,0.0,38857.0,Credit (30 days),Zain Abbas,Depot - Lahore,Delivered,13.0
ORD102160,2025-12-20,CUST1809,Quetta,Balochistan,Marble,Black Galaxy,Flamed,16,93.8,181.72,0.0,17045.34,Cash,Usman Tariq,Depot - Lahore,Pending,7.0
ORD104848,2024-06-30,CUST1881,Peshawar,KPK,Onyx,Sunny Grey,Leather,22,62.1,394.12,0.0,24474.85,Credit (30 days),Usman Tariq,Depot - Multan,Pending,6.0
ORD102525,2025-07-25,CUST3310,Mianwali,Punjab,Marble,Multi Red,Honed,20,55.9,186.17,0.0,10406.9,Cash,Zain Abbas,Depot - Karachi,Delivered,8.0
ORD102735,2025-06-07,CUST1784,Quetta,Balochistan,Granite,Chaghi Golden,Flamed,22,20.0,315.7,0.0,6314.0,Bank Transfer,Fahad Malik,Main Yard - Chiniot,Delivered,3.0
ORD100680,2024-10-20,CUST1959,Lahore,Punjab,Granite,Indus Green,Polished,20,57.1,325.2,0.0,18568.92,Credit (30 days),Tariq Mehmood,Depot - Multan,Delivered,9.0
ORD104471,2024-05-05,CUST2395,Faisalabad,Punjab,Marble,Ziarat White,Polished,16,115.7,150.96,0.0,17466.07,Bank Transfer,Bilal Khan,Depot - Lahore,Delivered,4.0
ORD100114,2024-04-02,CUST2800,Islamabad,Federal,Marble,Sunny Grey,Polished,30,619.2,201.0,10.0,112013.28,Credit (30 days),Ahmed Raza,Depot - Lahore,Pending,7.0
ORD102722,2025-11-28,CUST2911,Karachi,Sindh,Marble,Botticino Beige,Bush Hammered,18,87.6,177.92,0.0,15585.79,Cheque,Usman Tariq,Depot - Lahore,Delivered,2.0
ORD100868,2025-02-05,CUST1447,Rawalpindi,Punjab,Marble,Chiniot Black,Leather,16,20.0,177.73,0.0,3554.6,Cheque,Hamza Sheikh,Depot - Lahore,Delivered,13.0
ORD104920,2024-01-17,CUST3014,Sialkot,Punjab,Tile,Teri White,Polished,22,62.1,77.06,0.0,4785.43,Cheque,Bilal Khan,Depot - Karachi,Cancelled,6.0
ORD103662,2025-09-17,CUST1938,Peshawar,KPK,Onyx,Ziarat White,Polished,22,50.1,504.32,0.0,25266.43,Cash,Hamza Sheikh,Main Yard - Chiniot,In Transit,8.0
ORD104873,2025-03-06,CUST2084,Mianwali,Punjab,Granite,Emperador Brown,Polished,22,102.5,261.11,0.0,26763.78,Cheque,Hamza Sheikh,Depot - Multan,Delivered,5.0
ORD100040,2025-09-14,CUST1935,Faisalabad,Punjab,Granite,Teri White,Leather,22,194.0,319.27,0.0,61938.38,Cash,Saad Iqbal,Main Yard - Chiniot,Delivered,9.0
ORD101048,2024-07-15,CUST2147,Mianwali,Punjab,Marble,Multi Red,Flamed,16,77.2,181.63,5.0,13320.74,Cheque,Tariq Mehmood,Depot - Lahore,Delivered,7.0
ORD100370,2024-05-02,CUST2987,Karachi,Sindh,Marble,Teri White,Polished,16,210.2,207.11,0.0,43534.52,Cheque,Usman Tariq,Depot - Karachi,Delivered,3.0
ORD101401,2024-01-25,CUST1774,Karachi,Sindh,Tile,Multi Red,Leather,30,101.6,101.35,0.0,10297.16,Cash,Tariq Mehmood,Depot - Lahore,Cancelled,6.0
ORD103916,2025-06-27,CUST1549,Faisalabad,Punjab,Onyx,Buff Marble,Polished,30,39.4,495.44,0.0,19520.34,Credit (30 days),Bilal Khan,Main Yard - Chiniot,Delivered,6.0
ORD104076,2025-03-28,CUST2235,Mianwali,Punjab,Marble,Teri White,Leather,20,154.0,147.61,5.0,21595.34,Credit (30 days),Fahad Malik,Depot - Karachi,In Transit,8.0
ORD103729,2025-01-15,CUST2419,Sialkot,Punjab,Marble,Ziarat White,Honed,16,35.0,187.72,0.0,6570.2,Cash,Saad Iqbal,Depot - Karachi,Delivered,5.0
ORD100363,2025-10-01,CUST2832,Karachi,Sindh,Marble,Emperador Brown,Polished,18,120.3,207.62,0.0,24976.69,Bank Transfer,Ahmed Raza,Main Yard - Chiniot,In Transit,4.0
ORD102757,2024-11-02,CUST2156,Chiniot,Punjab,Marble,Chaghi Golden,Polished,22,229.0,233.85,0.0,53551.65,Cash,Tariq Mehmood,Depot - Lahore,Pending,10.0
ORD103164,2024-10-31,CUST1382,Islamabad,Federal,Marble,Emperador Brown,Polished,18,192.9,157.72,0.0,30424.19,Cash,Bilal Khan,Main Yard - Chiniot,Delivered,11.0
ORD101811,2025-06-19,CUST1945,Chiniot,Punjab,Tile,Chiniot Black,Flamed,30,62.8,102.48,15.0,5470.38,Cash,Hamza Sheikh,Depot - Karachi,Cancelled,12.0
ORD102106,2024-03-04,CUST1554,Rawalpindi,Punjab,Marble,Ziarat White,Polished,20,107.7,218.77,0.0,23561.53,Credit (30 days),Tariq Mehmood,Depot - Lahore,In Transit,13.0
ORD104440,2024-01-27,CUST2821,Sialkot,Punjab,Marble,Indus Green,Polished,30,48.4,230.36,0.0,11149.42,Bank Transfer,Ahmed Raza,Depot - Multan,Delivered,4.0
ORD103252,2025-07-07,CUST3128,Lahore,Punjab,Marble,Emperador Brown,Flamed,22,134.6,171.69,0.0,23109.47,Bank Transfer,Fahad Malik,Depot - Multan,Pending,9.0
ORD101446,2024-07-05,CUST3256,Lahore,Punjab,Granite,Chiniot Black,Honed,16,44.8,152.64,0.0,6838.27,Cash,Ahmed Raza,Depot - Multan,Delivered,7.0
ORD100479,2024-09-24,CUST2620,Lahore,Punjab,Marble,Teri White,Polished,18,119.1,166.49,0.0,19828.96,Cash,Saad Iqbal,Depot - Karachi,Pending,6.0
ORD103554,2024-09-01,CUST1933,Islamabad,Federal,Granite,Black Galaxy,Flamed,30,482.4,364.62,0.0,175892.69,Bank Transfer,Usman Tariq,Depot - Karachi,Delivered,4.0
ORD101030,2024-01-23,CUST2864,Multan,Punjab,Tile,Chaghi Golden,Leather,30,80.0,98.04,0.0,7843.2,Cash,Usman Tariq,Depot - Multan,Pending,5.0
ORD104606,2024-07-07,CUST1558,Mianwali,Punjab,Marble,Teri White,Honed,22,82.6,159.21,5.0,12493.21,Cheque,Bilal Khan,Depot - Multan,Delivered,5.0
ORD102594,2024-10-19,CUST1943,Multan,Punjab,Marble,Chiniot Black,Honed,30,116.6,238.29,15.0,23616.92,Bank Transfer,Ahmed Raza,Main Yard - Chiniot,Delivered,7.0
ORD101246,2025-01-18,CUST1474,Rawalpindi,Punjab,Marble,Chaghi Golden,Leather,20,20.0,184.61,0.0,3692.2,Cheque,Bilal Khan,Depot - Karachi,Delivered,12.0
ORD103594,2024-11-24,CUST2186,Chiniot,Punjab,Marble,Teri White,Bush Hammered,16,68.0,236.57,0.0,16086.76,Bank Transfer,Bilal Khan,Depot - Karachi,In Transit,4.0
ORD104255,2024-02-06,CUST1631,Sialkot,Punjab,Marble,Multi Red,Leather,30,35.5,178.56,0.0,6338.88,Bank Transfer,Tariq Mehmood,Depot - Lahore,Delivered,5.0
ORD102366,2024-05-28,CUST2457,Multan,Punjab,Marble,Rangeela Marble,Polished,30,114.6,174.79,0.0,20030.93,Credit (30 days),Saad Iqbal,Depot - Lahore,In Transit,6.0
ORD101466,2025-09-06,CUST2717,Gujranwala,Punjab,Marble,Rangeela Marble,Polished,18,30.3,199.98,0.0,6059.39,Credit (30 days),Saad Iqbal,Main Yard - Chiniot,In Transit,5.0
ORD104292,2024-09-19,CUST1168,Chiniot,Punjab,Tile,Multi Red,Honed,18,250.9,86.31,15.0,18406.9,Cash,Hamza Sheikh,Main Yard - Chiniot,Delivered,5.0
ORD101026,2024-06-02,CUST1363,Chiniot,Punjab,Onyx,Teri White,Polished,16,65.8,378.49,0.0,24904.64,Bank Transfer,Zain Abbas,Depot - Multan,Pending,7.0
ORD103971,2025-08-30,CUST3485,Gujranwala,Punjab,Marble,Buff Marble,Polished,16,57.9,198.94,0.0,11518.63,Bank Transfer,Tariq Mehmood,Depot - Karachi,In Transit,12.0
ORD100324,2024-05-08,CUST2103,Rawalpindi,Punjab,Marble,Emperador Brown,Polished,16,44.4,178.51,0.0,7925.84,Credit (30 days),Zain Abbas,Depot - Lahore,Delivered,7.0
ORD104895,2025-10-13,CUST1913,Mianwali,Punjab,Marble,Rangeela Marble,Honed,16,259.7,179.84,0.0,46704.45,Credit (30 days),Fahad Malik,Depot - Lahore,Delivered,9.0
ORD101766,2024-12-11,CUST2355,Sialkot,Punjab,Marble,Indus Green,Flamed,22,139.6,173.13,0.0,24168.95,Bank Transfer,Fahad Malik,Depot - Lahore,In Transit,6.0
ORD104321,2025-10-05,CUST3216,Mianwali,Punjab,Marble,Black Galaxy,Honed,22,137.8,194.5,0.0,26802.1,Cheque,Zain Abbas,Depot - Multan,In Transit,11.0
ORD102770,2024-12-30,CUST2771,Gujranwala,Punjab,Marble,Multi Red,Polished,30,123.0,205.44,0.0,25269.12,Cash,Bilal Khan,Depot - Lahore,Cancelled,9.0
ORD102701,2024-09-09,CUST1889,Rawalpindi,Punjab,Marble,Indus Green,Polished,30,257.2,212.9,0.0,54757.88,Bank Transfer,Usman Tariq,Main Yard - Chiniot,In Transit,6.0
ORD104407,2024-12-25,CUST1159,Lahore,Punjab,Granite,Sunny Grey,Polished,30,163.0,253.64,0.0,41343.32,Cheque,Tariq Mehmood,Depot - Lahore,Cancelled,8.0
ORD103116,2024-11-23,CUST1051,Gujranwala,Punjab,Tile,Indus Green,Leather,16,295.1,104.36,0.0,30796.64,Cheque,Hamza Sheikh,Depot - Multan,Pending,2.0
ORD103143,2025-07-31,CUST1965,Islamabad,Federal,Marble,Rangeela Marble,Leather,20,121.2,249.39,10.0,27203.46,Cash,Fahad Malik,Depot - Karachi,Delivered,4.0
ORD101733,2025-05-13,CUST2609,Quetta,Balochistan,Marble,Ziarat White,Honed,30,149.8,142.29,0.0,21315.04,Credit (30 days),Usman Tariq,Depot - Multan,In Transit,7.0
ORD104475,2025-09-05,CUST2950,Faisalabad,Punjab,Marble,Teri White,Honed,16,59.8,210.08,0.0,12562.78,Bank Transfer,Usman Tariq,Depot - Karachi,In Transit,8.0
ORD104336,2024-08-22,CUST2702,Sialkot,Punjab,Marble,Multi Red,Flamed,22,34.3,187.09,15.0,5454.61,Cheque,Bilal Khan,Depot - Karachi,Cancelled,11.0
ORD102135,2024-04-29,CUST2738,Gujranwala,Punjab,Granite,Multi Red,Polished,20,105.0,299.59,0.0,31456.95,Bank Transfer,Saad Iqbal,Depot - Lahore,Cancelled,6.0
ORD102393,2024-07-05,CUST1328,Islamabad,Federal,Marble,Emperador Brown,Polished,20,20.0,154.74,10.0,2785.32,Credit (30 days),Saad Iqbal,Depot - Lahore,Delivered,8.0
ORD101222,2024-07-01,CUST3162,Peshawar,KPK,Granite,Botticino Beige,Flamed,20,85.5,294.39,0.0,25170.34,Cheque,Bilal Khan,Depot - Lahore,In Transit,5.0
ORD102726,2025-12-03,CUST2867,Quetta,Balochistan,Marble,Chiniot Black,Polished,22,33.9,133.31,0.0,4519.21,Cash,Tariq Mehmood,Depot - Karachi,Cancelled,6.0
ORD101831,2025-04-09,CUST2980,Mianwali,Punjab,Marble,Emperador Brown,Polished,16,48.9,189.22,0.0,9252.86,Cash,Tariq Mehmood,Depot - Multan,In Transit,6.0
ORD102211,2025-08-24,CUST2220,Quetta,Balochistan,Granite,Multi Red,Polished,16,32.5,231.1,15.0,6384.14,Cash,Usman Tariq,Depot - Lahore,Delivered,5.0
ORD100298,2025-12-26,CUST1940,Chiniot,Punjab,Tile,Emperador Brown,Polished,30,178.1,136.91,0.0,24383.67,Cash,Usman Tariq,Depot - Multan,Delivered,6.0
ORD104377,2025-11-19,CUST1440,Mianwali,Punjab,Marble,Black Galaxy,Polished,22,336.6,158.62,0.0,53391.49,Credit (30 days),Zain Abbas,Depot - Multan,In Transit,6.0
ORD104593,2024-03-05,CUST1151,Islamabad,Federal,Marble,Teri White,Leather,30,298.9,198.48,15.0,50426.82,Bank Transfer,Ahmed Raza,Depot - Multan,Delivered,5.0
ORD102000,2025-02-11,CUST2075,Peshawar,KPK,Granite,Multi Red,Flamed,18,76.8,264.82,0.0,20338.18,Bank Transfer,Ahmed Raza,Depot - Multan,In Transit,6.0
ORD101523,2025-07-23,CUST1785,Islamabad,Federal,Onyx,Chiniot Black,Leather,22,197.1,412.55,0.0,81313.6,Cheque,Hamza Sheikh,Depot - Lahore,Delivered,6.0
ORD100565,2024-07-10,CUST1232,Rawalpindi,Punjab,Marble,Multi Red,Bush Hammered,22,52.0,210.39,0.0,10940.28,Credit (30 days),Tariq Mehmood,Depot - Multan,Delivered,9.0
ORD100740,2024-04-30,CUST2689,Mianwali,Punjab,Marble,Sunny Grey,Leather,18,176.2,154.03,0.0,27140.09,Cash,Fahad Malik,Depot - Lahore,Delivered,12.0
ORD100269,2024-08-04,CUST3042,Gujranwala,Punjab,Marble,Multi Red,Polished,30,168.8,204.17,0.0,34463.9,Cheque,Usman Tariq,Depot - Lahore,In Transit,2.0
ORD102307,2024-05-22,CUST1603,Multan,Punjab,Onyx,Botticino Beige,Polished,20,70.9,504.66,15.0,30413.33,Cheque,Zain Abbas,Depot - Karachi,In Transit,6.0
ORD103951,2025-08-21,CUST2748,Sialkot,Punjab,Marble,Chiniot Black,Flamed,22,20.0,159.37,0.0,3187.4,Cash,Fahad Malik,Depot - Multan,Delivered,6.0
ORD104727,2024-01-29,CUST2132,Sialkot,Punjab,Marble,Botticino Beige,Polished,16,78.8,186.04,0.0,14659.95,Cash,Ahmed Raza,Depot - Karachi,In Transit,10.0
ORD103534,2025-08-25,CUST2154,Sialkot,Punjab,Marble,Sunny Grey,Polished,30,39.0,213.57,0.0,8329.23,Cash,Usman Tariq,Main Yard - Chiniot,In Transit,14.0
ORD104596,2024-11-02,CUST2823,Chiniot,Punjab,Marble,Sunny Grey,Leather,30,53.1,178.29,0.0,9467.2,Bank Transfer,Zain Abbas,Depot - Lahore,Pending,8.0
ORD102045,2024-01-16,CUST1170,Quetta,Balochistan,Marble,Emperador Brown,Leather,20,56.4,229.36,0.0,12935.9,Bank Transfer,Bilal Khan,Depot - Lahore,Delivered,7.0
ORD103346,2025-02-11,CUST1465,Karachi,Sindh,Granite,Emperador Brown,Leather,30,34.1,294.11,0.0,10029.15,Credit (30 days),Usman Tariq,Depot - Lahore,Delivered,4.0
ORD102674,2025-12-16,CUST2688,Rawalpindi,Punjab,Granite,Indus Green,Honed,30,89.6,257.47,0.0,23069.31,Cheque,Tariq Mehmood,Depot - Lahore,Cancelled,10.0
ORD102787,2024-11-08,CUST2061,Sialkot,Punjab,Marble,Chaghi Golden,Polished,16,84.1,239.94,0.0,20178.95,Cheque,Ahmed Raza,Main Yard - Chiniot,Delivered,5.0
ORD100472,2025-06-27,CUST1702,Chiniot,Punjab,Marble,Multi Red,Flamed,30,91.6,210.49,5.0,18316.84,Cheque,Zain Abbas,Depot - Karachi,Delivered,7.0
ORD103096,2025-11-05,CUST1511,Quetta,Balochistan,Tile,Ziarat White,Polished,20,115.6,98.67,15.0,9695.31,Credit (30 days),Fahad Malik,Depot - Karachi,Delivered,5.0
